last_step,rcp_number,rcp_name,rcp_method,rcp_keyword,rcp_allergy,rcp_type,rcp_ingredient,rcp_ingredient_cnt,rcp_cooktime,rcp_picture
16,4347,어묵치즈말이,데치기,도시락,달걀/유제품,메인반찬,[어묵치즈말이] 납작어묵 | 스트링 치즈 | 스테이크 소스 | 이쑤시개 | 달걀 | 소금 [계란말이] 어묵치즈말이하고남은달걀물 | 적파프리카 | 쪽파 | 소시집볶음: 소시지 | 적 파프리카 | 노랑 파프리카 | 양파 작은것 | 소주 | 케첩 | 식용유 | 검은깨,17,30,https://recipe1.ezmember.co.kr/cache/recipe/2020/07/02/76a7f776b9e31d5588a39fcf529d96371.jpg
9,4348,냉이된장비빔밥,비빔,영양식,쌀,밥/죽/떡,[재료] 냉이 | 양파 | 다진마늘 | 고추장 약간 | 두부 | 집된장 | 다시육수 | 파,8,30,https://recipe1.ezmember.co.kr/cache/recipe/2016/05/10/8bdb83a66aa60fc6d4050689e69eda681.jpg
5,4349,그릴드샌드위치,기타,초스피드,밀가루,빵,[재료] 블랙올리브(슬라이스) |,2,5,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/03/cc1055924581f9f023ad701db572e0111.jpg
7,4350,전복주먹밥,비빔,일상,해물류,밥/죽/떡,[재료] 전복 | 전복장소스 | 밥 | 깨소금 | 참기름 조금,5,15,https://recipe1.ezmember.co.kr/cache/recipe/2016/09/06/507e6b63b23c4fbccda2c4e1ccffb6321.jpg
3,4351,피망샌드위치,기타,간식,밀가루,빵,[재료] 식빵 | 슬라이스 치즈 | 슬라이스 햄 | 상추 | 피망 약간 | 양배추 약간 [양념] 키위소스 | 케첩 약간,8,30,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/3bd9b0bb6a3fccbe68e6bb85862aa92d.jpg
5,4352,청경채라면,끓이기,일상,가공식품류,면/만두,[재료] 라면 | 청경채 큰것 | 청양초 | 양파 | 자른 건미역 조금 [양념] 청양초 고춧가루 | 후추 톡톡,7,15,https://recipe1.ezmember.co.kr/cache/recipe/2021/04/07/e2558e1e68e7f03c6a159ab8eee7c41d1.jpg
7,4353,소고기카레라면,끓이기,초스피드,소고기,국/탕,[재료] 소고기 안심 | 파 | 진라면 [양념] 소금 조금 | 후추 조금 | 식용유 조금 | 카레,7,30,https://recipe1.ezmember.co.kr/cache/recipe/2019/11/17/1d97cf9b30cfeffa46e2a389fe628db71.jpg
11,4354,토마토계란피자,부침,다이어트,달걀/유제품,퓨전,[재료] 토마토~ | 계란 | 쪽파 | 소금 | 후추 톡톡 | 올리브오일,6,10,https://recipe1.ezmember.co.kr/cache/recipe/2022/07/20/4fd404d196a35f6ed88f24519dd895c81.jpg
4,4355,김컵케이크,기타,간식,건어물류,빵,[필수 재료] 김밥용 김 | 팬케이크 믹스 | 볶은콩가루 | 견과류 분태 | 달걀 | 우유,6,15,https://recipe1.ezmember.co.kr/cache/recipe/2019/12/24/e47e48000a9c1fb3150cd0b2dbcdf5de1.jpg
3,4356,만두파스타,볶음,손님접대,가공식품류,면/만두,[재료] 만두 | 마리나라 소스 | 파마산치즈 적당량,3,10,https://recipe1.ezmember.co.kr/cache/recipe/2018/01/25/dc3d763e311dfdf56045203e7e7769051.jpg
4,4357,낫또계란후라이밥,기타,일상,콩/견과류,밥/죽/떡,[재료] 낫또 | 계란 [양념] 간장 | 후추 적당히 | 식용유 적당히,5,5,https://recipe1.ezmember.co.kr/cache/recipe/2021/05/06/e7ae7d96a295bbf37a99c217f6be17e91.jpg
9,4358,치즈콘브레드,굽기,간식,밀가루,빵,[재료] 식빵 | 캔옥수수 | 올리브유 적당히 | 체다치즈 [양념] 마요네즈,5,30,https://recipe1.ezmember.co.kr/cache/recipe/2018/10/20/9ee2254c536633dd8fbf606dd42a4d611.jpg
3,4359,바나나팥빙수,기타,간식,과일류,디저트,[재료] 얼린바나나 | 빙수팥 | 우유 | 후르츠칵테일 | 연유또는올리고당,5,10,https://recipe1.ezmember.co.kr/cache/recipe/2018/06/30/5cd4a0b22e0514c4795fe5ae050ffd821.jpg
6,4360,두반장소세지볶음,볶음,일상,가공식품류,밑반찬,[재료] 소세지 | 양파 | 청파프리카 | 식용유 | 다진 마늘 | 고춧가루 | 두반장 | 설탕 | 굴소스 | 케첩,10,10,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/12/3689c10a960689f140e28ed01407cd271.jpg
8,4361,소바,끓이기,초스피드,밀가루,면/만두,[재료] 소바 | 김치 | 김 | 쯔유(간장). | 맛술. | 설탕 | 참기름 | 통깨,8,15,https://recipe1.ezmember.co.kr/cache/recipe/2017/07/28/eee05959367d5ef2696dd3a0c42b693a1.jpg
6,4362,미숫가루다과,기타,간식,곡류,과자,[재료] 미숫가루 약 | 꿀 약~,2,30,https://recipe1.ezmember.co.kr/cache/recipe/2018/12/03/4831df8088c335c4334c827a269d92bc1.jpg
5,4363,파슬리파스타,볶음,일상,밀가루,양식,[매인재료] 파스타면 | 마늘 원하는만큼 | 파슬리 | 레몬 | 버터 | 올리브오일 마늘 튀길정도의 양 [부재료] 후추 적당히 | 소금 적당히 | 페퍼론치노 | 파마산치즈,10,15,https://recipe1.ezmember.co.kr/cache/recipe/2020/11/16/387ff91ce51a9af944a6c197258094ac1.png
11,4364,마늘종볶음밥,볶음,일상,해물류,밥/죽/떡,[재료] 마늘종 | 양파 | 햄 | 새우 | 계란 | 즉석밥 | 굴소스,7,15,https://recipe1.ezmember.co.kr/cache/recipe/2018/10/13/35300074a314fcccbcd2acf1a19429891.png
11,4365,배추앞다리살찜,찜,일상,돼지고기,메인반찬,[재료] 돼지고기 한 컵 | 배추 | 다진파 한 줌 | 청양고추 | 고기 볶는 간장. | 양파 | 고기용 소금 | 고기용 후추 조금 [양념] 된장 | 다진마늘 | 다진생강. | 맛술. | 고춧가루,13,30,https://recipe1.ezmember.co.kr/cache/recipe/2019/03/13/28e200236e6305f6284d6498996fac421.jpg
15,4366,고르곤졸라크림파스타,볶음,일상,달걀/유제품,양식,[파스타재료] 링기니면 | 고르곤졸라 | 표고버섯 | 베이컨 | 생크림 | 치킨스톡 | 다진 마늘 | 페페론치노 | 파마산 치즈 | 야채 순 약간 | 소금 약간 | 후추 약간 | 올리브유 약간 [마늘빵 재료] 식빵 | 버터 | 다진 마늘 | 연유 | 파슬리가루 약간,18,30,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/12/c22dd3bd86b1fceec4c9e31a138379341.jpg
6,4367,된장대패삼겹살볶음,볶음,일상,돼지고기,메인반찬,[재료] 냉동 대패 삼겹살 | 마늘 | 대파 | 올리브 오일 [양념 (sauce)] 된장 - Korean soy bean paste | 따뜻한 물. | 고춧가루. | 미림 | 후추 약간,9,30,https://recipe1.ezmember.co.kr/cache/recipe/2019/10/27/c0572392b264db7c89e59f12a197846a1.jpg
5,4368,아이김치볶음밥,볶음,일상,채소류,밥/죽/떡,[재료] 햄 | 다진김치 | 진간장 | 참기름 | 버터 | 통깨 적당량 | 도시락김,7,15,https://recipe1.ezmember.co.kr/cache/recipe/2023/04/28/39bc32704adb3d92f0fbb5076fd4ae6d1.jpg
6,4369,마키베리샌드,기타,간식,과일류,디저트,[재료] 마키베리파우더 [양념] 가는소금 | 꿀~ | 코코넛오일~,4,30,https://recipe1.ezmember.co.kr/cache/recipe/2015/12/16/cf8286144511d2f0a1948064246e6dc71.jpg
8,4370,오징어파스타,볶음,일상,해물류,면/만두,[재료] 스파게티면 | 생물 오징어 | 감자 | 적양파 | 토마토 | 통마늘 | 깻잎 [파스타 소스] 다진마늘 | 굵은소금 | 제품소스 | 올리브오일,11,30,https://recipe1.ezmember.co.kr/cache/recipe/2016/05/02/5d3de8dee76e8a058fc22b88f37029f21.png
5,4371,오일명란파스타,볶음,일상,기타,면/만두,[재료] 파스타면 | 물 | 마늘 | 페퍼론치노 | 올리브오일 | 명란젓 | 소금 | 면 육수- | 후추 약간,9,15,https://recipe1.ezmember.co.kr/cache/recipe/2021/03/29/cf6cfed84ee985629f7794bd890da7a71.jpg
15,4372,명이나물김밥,기타,일상,쌀,밥/죽/떡,[재료()] 밥 | 명이나물간장 | 진간장 | 참기름 | 명이나물 | 채친 당근 | 달걀 반개~ | 게맛살 | 구운 닭가슴살 | 소금 조금 | 식용유 조금 | 참기름 조금 | 깨 조금 [닭가슴살 구이] 후추 조금 | 소금 조금 | 간마늘 | 올리브오일,17,30,https://recipe1.ezmember.co.kr/cache/recipe/2017/11/03/da3d3afee633c3cf574ff9a4169353431.jpg
3,4373,생선간장조림,조림,일상,해물류,메인반찬,[삼치간장조림재료] 삼치 () | 진간장 큰술 | 통마늘 | 양파 개 | 홍고추~ | 생강 | 미림 | 설탕 | 물,9,30,https://recipe1.ezmember.co.kr/cache/recipe/2021/04/11/68168a2b64bfdeb31ce187210ab566331.jpg
6,4374,전복오리백숙,끓이기,일상,가공식품류,메인반찬,[재료] CJ영양오리백숙 | 전복 | 표고버섯 | 청양고추 조금 | 홍청양고추 조금 | 파 [양념] 소금,7,15,https://recipe1.ezmember.co.kr/cache/recipe/2021/06/09/eef80a1ac714bcca8b3d2d966092283e1.jpg
10,4375,토피넛라떼,기타,일상,달걀/유제품,차/음료/술,[재료] 우유 | 토피넛 파우더 | 얼음 적당량 | 에스프레소,4,5,https://recipe1.ezmember.co.kr/cache/recipe/2023/10/09/3e2785b65c4d74343e159541b475ac8c1.jpg
9,4376,아이스크림케이크,기타,일상,기타,빵,[재료] 뜨거운 물 적당량 | 화이트 커버춰 초콜릿 약 | 가루 녹차 | 식용색소 약간 | 바나나 | 삼립 미니 초코 롤 케이크 | 생크림이나 휘핑크림 약간 | 오레오 화이트 크림 과자 약 | 석기시대 초콜릿 약간 | 빵빠레 아이스크림 | 미쯔 블랙 과자 약간 | 땅콩 분태 약간,12,10,https://recipe1.ezmember.co.kr/cache/recipe/2019/11/16/b142786500809151d410d0deff04c5531.png
6,4377,치즈연어스테이크,굽기,일상,해물류,메인반찬,[재료] 연어 | 치즈 [양념] 올리브오일 | 후추,4,5,https://recipe1.ezmember.co.kr/cache/recipe/2019/04/22/5370ad1ef0c5f6274ebede2a944b01441.jpg
6,4378,창난젓볶음밥,볶음,간식,해물류,밥/죽/떡,[재료] 창난젓 | 들기름 | 참기름 | 모짜렐라치즈 약간 | 김가루 약간 | 밥,6,10,https://recipe1.ezmember.co.kr/cache/recipe/2019/08/18/1a8afa10c8e8908c98789a10449322691.jpg
5,4379,단팥죽라떼,기타,일상,달걀/유제품,차/음료/술,[재료] 단팥죽 티백 | 뜨거운 물 | 얼음 | 우유,4,5,https://recipe1.ezmember.co.kr/cache/recipe/2019/07/11/6d88559f2b629e88777e051f515a49431.jpg
12,4380,오트밀바나나쿠키,굽기,간식,곡류,과자,[재료] 오트밀~ | 바나나 | 물,3,10,https://recipe1.ezmember.co.kr/cache/recipe/2022/08/14/114960277b1c77956566dc959b8b1fd31.jpg
10,4381,딸기크루아상샌드위치,기타,일상,과일류,빵,[재료] 플레인 크루아상 | 딸기 | 크림치즈 | 휘핑크림 | 민트잎 | 아이싱슈가,6,10,https://recipe1.ezmember.co.kr/cache/recipe/2018/06/30/485b0b68903f6fe9a43e45efb1c932a71.jpg
4,4382,야채계란볶음밥,볶음,일상,채소류,밥/죽/떡,[재료] 야채 다짐 | 계란 | 밥 [양념] 볶은소금 | 맛간장 | 참기름 | 깨소금 약간,7,15,https://recipe1.ezmember.co.kr/cache/recipe/2016/08/10/788ee30f22ecded51f48627807c8c6491.jpg
4,4383,홀토마토파스타,끓이기,일상,채소류,면/만두,[재료] 홀토마토 | 물 | 스파게티 | 간장 | 소금. | 설탕 | 버터 | 다진마늘. | 후춧가루 약간,9,15,https://recipe1.ezmember.co.kr/cache/recipe/2022/03/19/28861ff704e827f735216a4f7097af031.jpg
4,4384,돼지바스무디,기타,초스피드,가공식품류,차/음료/술,[필수 재료] 돼지바 | 우유 | 초코시럽 약간 | 딸기 | 얼음 | 설탕 | 아이스크림,7,5,https://recipe1.ezmember.co.kr/cache/recipe/2019/06/05/da292ed37672770f85eb2b09e5112fd21.jpg
6,4385,나폴리탄파스타,볶음,일상,가공식품류,퓨전,[재료] 파스타 | 소세지 | 양파 | 청량고추 [양념] 케찹 | 스리라차 케찹 | 설탕 | 파마산가루~ | 올리브유 | 버터 | 소금 | 후추,12,5,https://recipe1.ezmember.co.kr/cache/recipe/2020/09/12/640a3539090704f7493e62d4e125bdd11.jpg
13,4386,스팸땡초김밥,기타,도시락,가공식품류,밥/죽/떡,[재료] 스팸 적당량 | 청양초 | 계란 | 우유 | 기름 약간 | 밥 | 김밥김 [양념] 굴소스 취향껏 | 소금 | 깨소금 솔솔 | 참기름,11,30,https://recipe1.ezmember.co.kr/cache/recipe/2021/02/22/9212cb4a7793240b7522cd23ab8cf85d1.jpg
7,4387,김치순두부오트밀죽,끓이기,다이어트,콩/견과류,밥/죽/떡,[재료] 순두부 | 김치 | 물 | 맛송이버섯 또는 새송이버섯 | 오트밀 [양념] 참치액 | 들깨가루,7,15,https://recipe1.ezmember.co.kr/cache/recipe/2021/07/06/332e197b80da78979f48bfbd68355be21.jpg
15,4388,주먹밥묵은지롤,비빔,도시락,채소류,밥/죽/떡,[재료] 묵은지 | 다시육수 | 감자 | 양파 | 양배추 | 표고버섯 | 당근 [양념] 들기름 | 소금 | 카레가루,10,30,https://recipe1.ezmember.co.kr/cache/recipe/2019/08/16/a2d556734e028c94788af35f7c0797b21.jpg
29,4389,호박꽃퀘사디아,굽기,술안주,채소류,빵,[재료] 또르띠아 | 호박꽃 | 피자치즈,3,15,https://recipe1.ezmember.co.kr/cache/recipe/2017/07/12/a3fcfc2bdaaa94d451d4c439dc423cce1.jpg
5,4390,초장비빔면,비빔,일상,가공식품류,면/만두,[필수재료] 미역듬뿍초장 비빔면 [선택재료] 달걀 | 당근 | 건미역 | 주꾸미,5,10,https://recipe1.ezmember.co.kr/cache/recipe/2019/04/25/c3c785091b4fa261bb1a1ab24c991d421.jpg
3,4391,애호박당근소고기죽,끓이기,이유식,쌀,밥/죽/떡,[재료] 애호박 | 당근 | 소고기 | 쌀,4,30,https://recipe1.ezmember.co.kr/cache/recipe/2018/11/05/c01bc180c6cd02c85d4ef55760b3a80a1.jpg
10,4392,미나리돌솥비빔밥,비빔,일상,채소류,밥/죽/떡,[재료] 밥 | 미나리 | 무 생채 조금 | 참기름,4,10,https://recipe1.ezmember.co.kr/cache/recipe/2019/03/06/8e75d59d61cbd1d5d9f4d0be1fca31471.jpg
8,4393,어묵부추국수,끓이기,해장,가공식품류,면/만두,[재료] 소면 | 어묵- | 부추- | 양파 | 버섯 | 멸치다시마육수 [육수양념] 간장 또는 가쓰오장국 | 소금 약간 | 후추 약간 [옵션 (생략가능)] 고추 | 부추 송송 넣은 양념간장,11,15,https://recipe1.ezmember.co.kr/cache/recipe/2021/06/11/92f9229d51cbd1f13b3b18e2aaaee5f01.jpg
7,4394,매운잡채,볶음,야식,채소류,면/만두,[재료] 잡채고기 | 풋고추 | 양파 | 굴소스 | 두반장 | 고추기름 | 당면,7,10,https://recipe1.ezmember.co.kr/cache/recipe/2019/11/18/7d7fd2083a1bd6df39615742b01289b91.jpg
7,4395,순두부간장양념장,기타,일상,기타,밑반찬,[순두부 양념장 재료] 순두부 | 진간장. 정도 | 매실청. | 들기름. | 쪽파 | 다진 마늘. | 통깨. 정도,7,10,https://recipe1.ezmember.co.kr/cache/recipe/2023/07/02/7f81e14987c2d63e7bf84004facd87a11.jpg
3,4396,땡초볶음밥,볶음,일상,쌀,밥/죽/떡,[재료] 찬밥 | 땡초 | 붉은 고추 | 계란 | 시판 사각 김 | 소금 약간 | 깨소금 약간 | 참기름 약간,8,10,https://recipe1.ezmember.co.kr/cache/recipe/2018/08/09/816e76ec496b23288281fbacf2bb84f21.jpg
4,4397,차돌박이볶음된장,볶음,일상,소고기,김치/젓갈/장류,[재료] 된장 | 한우차돌박이 | 풋고추 | 건표고버섯 | 통마늘 | 들기름 | 참기름 | 검은깨,8,30,https://recipe1.ezmember.co.kr/cache/recipe/2017/11/03/f343344991d8891040efed345d78d4671.jpg
5,4398,비빔라면구이,굽기,초스피드,가공식품류,면/만두,[주재료] 라면(면사리) | 양파 | 계란 [양념재료] 다진소고기 | 고추장 | 설탕 | 물,7,15,https://recipe1.ezmember.co.kr/cache/recipe/2017/05/20/a13128cecc6ef17a3dda7fe1c055e69f1.jpg
7,4399,땅콩소스새송이버섯구이,굽기,일상,버섯류,밑반찬,[재료] 새송이버섯 | 양파 | 청파프리카 | 소금 | 식용유 | 땅콩버터 | 마요네즈,7,10,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/15/0c5748d5cf85ee3f641554aab7bea9eb1.jpg
5,4400,치킨너겟볶음라면,볶음,초스피드,가공식품류,면/만두,[재료] 라면 | 대파조금 | 치킨너겟 | 올리브유 조금,4,10,https://recipe1.ezmember.co.kr/cache/recipe/2019/01/04/dd249c31dd7f46a8d7aad4f0f7e13ee91.jpg
6,4401,간장가지덮밥,굽기,일상,채소류,메인반찬,[재료] 가지 [양념] 쯔유 | 설탕 | 물 | 통깨,5,15,https://recipe1.ezmember.co.kr/cache/recipe/2023/05/16/5c6b1ae4028e4db347a84b4c15635e351.jpg
8,4402,카사레치아,볶음,일상,기타,양식,[재료] 파스타면 (카사레치아) | 버터 | 생강 | 마늘 | 이태리 파슬리 | 가리비 관자 | 소금 약간,7,30,https://recipe1.ezmember.co.kr/cache/recipe/2019/03/30/2374d8f86ff6b7b361d74aa3475d30b31.jpg
3,4403,틴토데베라노,기타,일상,기타,차/음료/술,[재료] 레드와인 | 레몬소다,2,5,https://recipe1.ezmember.co.kr/cache/recipe/2019/12/21/ec85649df97d76662e2b850f24524f461.jpg
3,4404,아포가토,기타,초스피드,기타,차/음료/술,[재료] 바닐라아이스크림 | 에스프레소,2,10,https://recipe1.ezmember.co.kr/cache/recipe/2023/10/26/1854a5a3eee8ac1123c1807ab9a604991.jpg
7,4405,콘치즈계란말이,부침,일상,달걀/유제품,메인반찬,[재료] 계란 | 스위트콘 | 슬라이스 치즈,3,15,https://recipe1.ezmember.co.kr/cache/recipe/2020/06/06/46580de6a1788233ced688f267c1a5611.jpg
8,4406,대파돼지고기덮밥,볶음,초스피드,돼지고기,밥/죽/떡,[재료] 간돼지고기 | 대파 | 계란 [양념] 진간장 | 굴소스 | 설탕 | 식초 | 후추 조금 | 소금 약간 | 통깨 솔솔,10,15,https://recipe1.ezmember.co.kr/cache/recipe/2019/10/13/381dbf5e4d10a2c48d0873122049a18f1.jpg
12,4407,냉이낫또두부면파스타,비빔,다이어트,기타,면/만두,[재료] 냉이 | 낫또 | 계란 | 두부면 [양념] 간장 | 들기름,6,15,https://recipe1.ezmember.co.kr/cache/recipe/2021/03/10/cc9705698e9871242906590880f703d81.jpg
7,4408,순두부김말이,부침,일상,콩/견과류,밑반찬,[재료] 순두부 | 김밥김 | 전분가루 약간 | 식용유 약간 | 깨 약간 [소스] 스위트칠리소스 | 간장 | 맛술 | 식초 | 물 | 굴소스 | 다진마늘 | 올리고당,13,10,https://recipe1.ezmember.co.kr/cache/recipe/2023/02/08/4110e05dccfdaa77b9bedb3db875bf5e1.jpg
12,4409,대파김무침,무침,일상,채소류,밑반찬,[재료] 김 | 대파 | 소금 | 국간장 | 꿀 | 식초 | 참깨,7,15,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/01/110d8353f7d193041f019bcfd73500601.jpg
6,4410,땡초짜왕,끓이기,일상,쌀,면/만두,[재료] 짜장라면 | 달걀 | 청양고추,3,10,https://recipe1.ezmember.co.kr/cache/recipe/2015/10/24/fa82223157165e506827fab9b816dc081.jpg
4,4411,코코넛오일쿠키,굽기,간식,달걀/유제품,과자,[재료] 코코넛 오일 (액체상태) | 설탕 | 달걀 | 박력분 | 소금,5,30,https://recipe1.ezmember.co.kr/cache/recipe/2018/05/08/1f8a660a8d8381031053402cf021358c1.jpg
3,4412,장아찌간장냉국수,삶기,일상,밀가루,면/만두,[재료] 중면 | 장아찌 소스 | 물 | 김치 | 불린 미역 | 단무지 | 청양고추 | 대파 | 깨소금 | 참기름 약간,10,15,https://recipe1.ezmember.co.kr/cache/recipe/2020/05/12/65dffa025edc98788b86cb600451ffb31.jpg
7,4413,고추장김구이,굽기,일상,기타,밑반찬,[재료] 김 | 간장 | 고추장 | 설탕 | 다진 마늘 | 고춧가루 | 참기름,7,15,https://recipe1.ezmember.co.kr/cache/recipe/2021/01/22/b6c2fb656b00c3115a8d4a65c0520e451.jpg
6,4414,떡갈비라면전,부침,일상,가공식품류,면/만두,[재료] 불짬뽕라면 [양념] 떡갈비 조금 | 계란 | 올리브유 조금,4,10,https://recipe1.ezmember.co.kr/cache/recipe/2017/05/18/c0d6fb3dc59532211454a9af33b077201.jpg
7,4415,감자칩밥,비빔,일상,쌀,밥/죽/떡,[재료] 감자칩 적당히 | 김 적당히 | 밥 [양념] 참기름 | 설탕 | 간장 | 볶음깨 적당히,7,5,https://recipe1.ezmember.co.kr/cache/recipe/2017/11/04/5fa50947a03fe089f1c1388538cbd4b91.jpg
5,4416,온묵밥,끓이기,초스피드,가공식품류,밥/죽/떡,[재료] 도토리묵 | 신김치 | 김가루 | 참깨 | 설탕 | 참기름 [다시육수] 멸치 | 국간장 | 쯔유(또는 참치맛장) | 다시마,10,15,https://recipe1.ezmember.co.kr/cache/recipe/2020/05/15/7695c13dfbdd03394f54b1d5d8c688a11.jpg
8,4417,마시멜로우라떼,기타,일상,달걀/유제품,차/음료/술,[재료] 얼음 적당량 | 우유 | 헤이즐넛 시럽 | 에스프레소 | 마시멜로우 [크림베이스 재료] 동물성 휘핑크림 | 설탕,7,10,https://recipe1.ezmember.co.kr/cache/recipe/2023/10/14/8445a0691c1bcc406325d4ed3d7568291.jpg
7,4418,라조장짜장라면,볶음,야식,가공식품류,면/만두,[재료] 짜장라면 | 라조장 | 대파,3,10,https://recipe1.ezmember.co.kr/cache/recipe/2021/10/03/15ef4f5689e969832f35e136d68f379d1.jpg
